track_id,track_name,artists,track_genre,popularity,tempo,energy,valence,danceability,tags,lyric_sentiment_score,Url_youtube
24oAJk3cFW1vf0u5iViZTG,Comme ci Comme ca,Marc Pircher,disco,34,129.991,0.863,0.61,0.681,,-0.5994,
5yfHDmZHjMw2gLjbghG90V,Hot Hands,Darius,disco,63,109.991,0.558,0.35,0.849,,0.0,
72AP0jERH6lLf6vd32WcDJ,More Than I Can Say,Leo Sayer,disco,54,96.418,0.538,0.682,0.722,,0.0,
6h0JI3F1i7oQnJcI1xCodk,Rita,Akcent,disco,38,95.989,0.695,0.591,0.787,,0.0,
26haJjtanhamtf25RXH0MO,All Stars,Martin Solveig;ALMA,disco,65,124.05,0.723,0.604,0.775,"electronic, pop, dance, house, french",0.0,https://www.youtube.com/watch?v=STmLv9pLuX0
4hMReJho3x1AuxXbpzy4mL,Clap Your Hands (feat. Ava Max),Le Youth;Ava Max,disco,49,111.988,0.824,0.7,0.788,,0.0,
3SnGymj6ijE2iuUfWxLo1q,I'm Coming Out,Diana Ross,disco,70,110.071,0.828,0.768,0.72,,0.0,https://www.youtube.com/watch?v=F-mjl63e0ms
5yGTQzYbEdY6B9RFZJypgt,Rhythm Of The Night,DeBarge,disco,67,115.142,0.759,0.955,0.707,,0.3612,
1MwJMB0GyO9gY7GwfqcXYq,Endless Love,Lionel Richie;Shania Twain,disco,52,91.013,0.504,0.248,0.537,,0.6369,https://www.youtube.com/watch?v=fC1HF29n9UA
0XOuVAHsANAWw0LF0Yxkw5,Torture,The Jacksons,disco,55,131.13,0.836,0.965,0.754,,-0.7661,
7zLJawuzuYQDmzUen1unZv,Hangin' Downtown,Cameo,disco,33,72.159,0.41,0.559,0.603,,0.2263,
1VrfLrBviw9A6JzRoo3t2C,Total Eclipse of the Heart,Bonnie Tyler,disco,62,131.351,0.512,0.197,0.439,,0.0,https://www.youtube.com/watch?v=lcOxhH8N3Bo
3ZYO0HGRFFdAGeb8o7F9KC,"You're The First, The Last, My Everything - Single Version",Barry White,disco,70,130.949,0.713,0.891,0.631,,0.0,https://www.youtube.com/watch?v=lXiS7rZ0kEg
0mOS1lodoHduKFyyQckzgy,Biba,Boys,disco,32,136.056,0.829,0.751,0.674,,0.0,
4p1YuwaHQBAUqFoAEH26lm,Push The Feeling On - Remix,Nightcrawlers;Marc Kinchen,disco,34,122.08,0.813,0.882,0.778,,0.128,https://www.youtube.com/watch?v=7-BnB3xxUoA
2q984ll6lV4dbX1C82t4Cv,Grown Folks (feat. The Unknowns),The Bar-Kays;The Unknowns,disco,33,172.011,0.675,0.503,0.671,,0.0,
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,disco,70,115.443,0.713,0.97,0.784,,0.5719,
0UC4DCHCTwYAqADQJtpFUg,Łobuz,Boys,disco,32,145.914,0.732,0.735,0.829,,0.0,
2W2ieVidLIx9TDvxu0ZT6F,The Best - Edit,Tina Turner,disco,65,103.789,0.701,0.824,0.68,,-0.34,https://www.youtube.com/watch?v=GC5E8ie2pdM
4KzT6yADxxseulgMqzlUtl,Groove With You,The Isley Brothers,disco,34,163.277,0.462,0.414,0.62,,0.0,
2hzGTFSVODjd05jsMABQwc,The Glamorous Life (Re-Recorded),Sheila E.,disco,35,55.45,0.769,0.737,0.401,,0.0,
2lhlXPoo5uwZqSXaLozSp6,Das Wandern ist des Müllers Lust,Nik P.;Giraffenaffen,disco,33,121.912,0.689,0.929,0.733,,0.0,
1QLFXOQauPQ9VxYE54x2rg,Obrączki Szczerozłote,Bayera,disco,33,134.976,0.864,0.878,0.749,,0.0,
5Lh1pcMrQ6rycqwqs7abGY,Co Tu Jest Grane,Nowator,disco,34,130.002,0.867,0.741,0.65,,0.0,
75kdiW5wYlxgIDTtIOTcvt,I Just Love the Man,The Jones Girls,disco,33,206.897,0.604,0.703,0.461,,0.0,
2VK7Ylm9EmrVuUU4DmYbnk,Ich brenn durch mit dir (Berlin),Fantasy,disco,33,125.988,0.755,0.634,0.656,,0.0,
3UvtybfMQHkrcv44VdUlbP,Im Dorf wo ich geboren bin,Dorfrocker,disco,34,119.971,0.985,0.828,0.688,,0.0,
4GQlf3SQHXypilLs7WThUU,"Jenny, Jenny",Nockis,disco,34,150.678,0.817,0.963,0.633,,0.0,
0pPrvxYCZIvrbs9vnsfTZk,Navalava Tsu Tsu,Nockis,disco,0,140.049,0.881,0.766,0.699,,0.0,
1SShxVVBeZBCY7WddnksPz,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,Crystal Waters;The Basement Boys,disco,65,119.981,0.641,0.181,0.484,,0.0,
3AVyKOmMgvRjsC576xWw78,Toi Et Moi,Paradis,disco,60,113.01,0.76,0.608,0.703,"pop, electro, french",0.0,
4Cv6ongCvJy9JfSkWVnb5D,Get Down On It,Kool & The Gang,disco,64,111.52,0.389,0.968,0.847,,0.0,https://www.youtube.com/watch?v=s09LuDYX12g
2BU4dK1fu1CFLjTBz7ju7Q,This Place Hotel (a.k.a. Heartbreak Hotel),The Jacksons,disco,55,97.0,0.851,0.578,0.73,,-0.5574,
6NitJf2pJZ4ssPTWZ1ZuVv,About Us (feat. EMME),Le Youth;EMME,disco,54,122.0,0.694,0.114,0.631,,0.0,
43LO5ZihiRySb3SbvaKc7b,Barricade - Club Mix,Axwell,disco,35,128.01,0.963,0.0689,0.733,,0.0,
2CAQr9uW764IVG1eIQyeSg,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),The Knocks;Totally Enormous Extinct Dinosaurs,disco,55,124.956,0.613,0.218,0.768,,0.0,
1mMYaXpT65iZDtvfRA9EkE,Fresh,Kool & The Gang,disco,63,117.708,0.381,0.95,0.838,,0.0,https://www.youtube.com/watch?v=s09LuDYX12g
6G41H0Zd0kQ1WXWDoEotoJ,Time After Time,Cyndi Lauper,disco,61,130.368,0.454,0.323,0.728,,0.0,https://www.youtube.com/watch?v=VdQY7BusJNU
7glGpV83wlAlmxGGG8u8I6,Amor Gitana - Radio Edit,Akcent;Sandra N.,disco,37,180.162,0.926,0.69,0.59,,0.3612,
6qa3dw9POlFwVClCwly95d,Kung Fu Fighting,Carl Douglas,disco,20,102.035,0.673,0.59,0.598,,0.0,https://www.youtube.com/watch?v=JAU8JdLKk9g
2LScqpywMqGcnum6nNaxXX,"Yes Sir, I Can Boogie",Baccara,disco,63,122.531,0.769,0.491,0.454,,0.0,
3PR79C1jVvLLLmgdyHkXl3,That's the Way (I Like It) - 2004 Remaster,KC & The Sunshine Band,disco,62,108.674,0.877,0.922,0.68,,0.0,
5pYlc1vQ6999WU43WzF4SR,Barbra Streisand (Radio Edit),Duck Sauce,disco,58,127.95,0.925,0.455,0.763,,0.0,
3HmU74RIPV2LgkjJUeU7Cd,Hold Tight - Full Length Album Mix,Change,disco,32,115.03,0.79,0.876,0.767,,0.0,
3HWaSYU8Q3XNuJlF6nLrfq,Touch in the Night,Silent Circle,disco,55,122.083,0.812,0.865,0.744,,-0.4019,
2U1jARoulYqZG9aMCogIzy,No Woman No Cry,Boney M.,disco,42,101.039,0.714,0.917,0.77,,-0.7579,
1DxT6f6mH7kLriOUWbujup,All Night Long (All Night),Lionel Richie,disco,52,108.822,0.583,0.849,0.714,,0.6369,
40hIuxoe1aHcfnjOjl6Tkj,The Best - Edit,Tina Turner,disco,62,103.789,0.701,0.824,0.68,,-0.34,https://www.youtube.com/watch?v=GC5E8ie2pdM
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Ray Parker Jr.,disco,63,115.384,0.717,0.789,0.779,,0.0,https://www.youtube.com/watch?v=9LzA4oevoyc
5SJiLp24UI4w9PW0LnpdBG,Let's Groove,"Earth, Wind & Fire",disco,33,125.184,0.769,0.866,0.839,,0.0,https://www.youtube.com/watch?v=Gs069dndIYk
569uHYIB0X324FZOBEhvit,Ghostbusters,Ray Parker Jr.,disco,70,115.4,0.719,0.729,0.778,,0.0,https://www.youtube.com/watch?v=9LzA4oevoyc
7nvLekndCInVSpJolFMDJk,The Only One,Lionel Richie,disco,57,128.99,0.388,0.533,0.685,,0.0,
4PaDoGTeE3PPyHPfZ3nqaD,I Can't Wait,Nu Shooz,disco,0,103.972,0.844,0.94,0.784,,0.0,
4cQWpS0ShcMleOsqSg197r,Teach Me (It's Something About Love),Blue Magic,disco,34,159.49,0.583,0.403,0.352,,0.6369,
65rBh62qzwkFzBRIWibU1e,Marie,Tanja Lasch,disco,32,122.03,0.818,0.516,0.703,,0.0,https://www.youtube.com/watch?v=jv88AhlQmaY
6G2CJ0Lop5EPywsqKm7NHj,Burn Rubber On Me (Why You Wanna Hurt Me),The Gap Band,disco,32,116.22,0.882,0.815,0.747,,0.4767,
2tIEMvF9ppqUKauyGjXeRO,Ihr könnt mich alle alle alle,Jürgen Milski;Deejay Biene,disco,32,147.917,0.998,0.41,0.623,,0.0,
3sGOzhLEKanogNnnNJQiDv,They Just Can't Stop It (Games People Play),The Spinners,disco,34,76.522,0.408,0.677,0.721,,0.2235,
4C5LdhWdqJujGwtbI1l5fi,Wovon träumst du denn,Fantasy,disco,33,122.16,0.89,0.416,0.61,,0.0,
4mmJ9f97Yr1E7YuEu92ir2,Intoxicated,Martin Solveig;Good Times Ahead,disco,49,125.019,0.85,0.581,0.806,,0.0,https://www.youtube.com/watch?v=94Rq2TX0wj4
1tL5a9jowsWMtn3wkFYsG9,"Footsteps in the Dark, Pts. 1 & 2",The Isley Brothers,disco,61,80.86,0.374,0.871,0.679,,0.3804,
702Xo5V8OhlY2cQEczCT2j,Daddy Cool,Boney M.,disco,49,124.702,0.632,0.959,0.753,,-0.4215,https://www.youtube.com/watch?v=FYGTT7YhywA
56pKxbJR1QFD8fmcqNI4R5,Pattern,Le Youth;Sultan + Shepard;Emily Falvey,disco,53,122.001,0.741,0.0672,0.612,,0.3612,
7Kszjzps0xbQXyo1pO4KfE,Le Freak - 2018 Remaster,CHIC,disco,66,118.533,0.641,0.903,0.91,,0.0,
22VzZnyTH9lH0aXfchLjgm,Bahama Mama,Boney M.,disco,43,130.296,0.791,0.966,0.863,,0.0,
47k1Cbink0USdP1eDmGjFj,Makers Anthem,Morillo;Michelle,disco,30,96.493,0.77,0.288,0.654,,0.0,
12QphPukpWDR9w1iimddfP,Ani Kuni,Polo & Pan,disco,60,121.002,0.623,0.0491,0.661,,0.0,
1vCBk33l9HaWp5FOnhSGxk,I Feel Love,Donna Summer,disco,56,126.696,0.711,0.961,0.674,,0.8168,https://www.youtube.com/watch?v=Nm-ISatLDG0
6lSVidZXCnOnYAWcgIqVDF,Shake Your Body (Down to the Ground) - Single Edit,The Jacksons,disco,57,117.779,0.803,0.813,0.774,,0.0,
7M13FwBAKWNa2jqcZeUhL6,Love Generation - Radio Edit,Bob Sinclar;Gary Pine,disco,67,128.038,0.872,0.544,0.723,,0.0,https://www.youtube.com/watch?v=v0NSeysrDYw
2IsSH5T7u0gzHOpcToeNuO,Sunshine,Alexander O'Neal,disco,32,138.919,0.505,0.472,0.634,,0.4939,https://www.youtube.com/watch?v=FTpohtXaJcM
4qv7YSyt5UV8LvrXyE8sGn,"Can You Feel It - 7"" Version",The Jacksons,disco,57,125.464,0.702,0.882,0.843,,0.0,
3UsflFxjhrLOLY5ErGq6rZ,Angel Eyes,Lime,disco,31,121.785,0.721,0.786,0.7,,0.0,
3ZI3sK9ZJB3LOiZtCs9l3p,Every Time You Go Away,Paul Young,disco,61,164.254,0.604,0.673,0.608,,-0.2263,
63vJe2Uq3REo67Vu09E1U4,Chciałabym więcej,Szpilki,disco,31,140.069,0.96,0.744,0.746,,0.0,
1VTMnL02a5mShVJxbZWunu,Victims,Culture Club,disco,34,126.75,0.312,0.371,0.428,,0.1132,
2qnczkSvf8KQJqqAPxcF7d,Nie ma gwiazd,Boys,disco,31,140.024,0.917,0.941,0.689,,0.0,
2ZueLWK6bJrBB4gKSVfHu8,What's Missing,Alexander O'Neal,disco,32,110.973,0.765,0.932,0.765,,0.0,
2Vnw8zKmjhr1jczUeaqiQg,"Hot Stuff - 12"" Version",Donna Summer,disco,65,120.4,0.892,0.965,0.796,,0.0,https://www.youtube.com/watch?v=tJxOXzE5A8w
7bYHsaXYjBjjMzFLnn6pEI,Chase Me,Con Funk Shun,disco,31,123.56,0.652,0.9,0.937,,0.3182,
7LNP6YNYDeMgBeG4JBfAdq,(I'll Never Be) Maria Magdalena - Single Verison,Sandra,disco,64,104.1,0.559,0.772,0.613,,0.6369,
6u8psOqxdqNrMpPXLiZQzV,Dolce Vita,Ryan Paris,disco,31,121.975,0.581,0.965,0.85,,0.3612,
3KxrE9WkqplFagi78TwRhm,Po prostu kochaj,Megustar,disco,32,141.981,0.936,0.893,0.768,,0.0,
05JddcEzrPf5YzSc343pKL,Jesteś aniołem,Fisher,disco,32,131.98,0.805,0.838,0.752,,0.0,
5QtYpmSLuPjQQNXAZNqOnC,Kiedyś To Było,Marcin Siegienczuk,disco,32,137.968,0.951,0.961,0.675,,0.0,
5E5SCNQl5KkKkx7ciV2bQd,Micky Maus - Wir geh'n noch nicht nach Haus - Villa-Mix,Markus Becker;Oliver DeVille,disco,32,135.057,0.977,0.155,0.588,,0.0,
3xrTVXjrIs3zTO2WA7yCLQ,Volkswagen Z Hagen,Faster,disco,32,149.911,0.963,0.769,0.67,,0.0,
4bwwGS7SmfLK601qw44t2M,Jesteś Ideałem,CamaSutra,disco,32,127.984,0.928,0.871,0.688,,0.0,
0DHUytyEaNS04kd8atBDEp,Wild Boys - Single Version,Fantasy,disco,32,120.002,0.916,0.614,0.618,,0.0,
38p8YDx5gepOiK4SnEfoB4,Last Christmas,Wham!,disco,56,107.741,0.583,0.941,0.735,,0.0,https://www.youtube.com/watch?v=E8gmARGvPlI
5xl0p7WkEry8QAOxTs28kY,Wildflowers,Zimmer;Panama,disco,54,101.029,0.544,0.255,0.728,,0.0,https://www.youtube.com/watch?v=m2OFxeg4spU
2GuIRSthEpYN5MO6PGD7Vx,Dorothy,Polo & Pan,disco,59,118.008,0.427,0.439,0.803,,0.3612,
3GrTxDPEBPyofDy06rO9mj,Hold On,Kool & The Gang,disco,50,103.003,0.601,0.703,0.793,,0.0,https://www.youtube.com/watch?v=Xikm2YS_7xM
7h302xynmk4C047bIwq5t7,Gimme Gimme (feat. Bleech) - Club Mix,Kevin McKay;Lee Cabrera;Bleech,disco,62,126.008,0.912,0.52,0.716,,0.0,
3GXo1eWlT2flv4x01l5OTu,Disco Inferno - Edit,The Trammps,disco,60,129.637,0.614,0.894,0.761,,0.0,
13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Rick James,disco,65,119.55,0.727,0.965,0.706,,0.0,
2zJ5nuyOQi4jBvToG3HHys,Another Chance,Roger Sanchez;Oliver Heldens,disco,55,128.01,0.913,0.0441,0.643,,0.25,
68ZOBzR0AffpQM6AgSA5n4,Stuck On You,Lionel Richie;Darius Rucker,disco,47,132.716,0.496,0.293,0.557,,-0.25,https://www.youtube.com/watch?v=eEjbcOe9hsc
7eafuv44YprITfOdzfVLoU,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,disco,62,110.514,0.479,0.682,0.701,,0.0,
6weT0OACEb3e4KLQJInf4I,Olivia,Die Zipfelbuben;DJ Cashi,disco,74,141.913,0.942,0.832,0.666,,0.0,
4pGIsmxbaNawrlzgbFlBME,Lost Inside Of You,One Way,disco,31,78.244,0.262,0.473,0.589,,0.3818,
6pMHMzwTsWIxLigr54GGVm,Rock Your Baby,George McCrae,disco,62,104.411,0.906,0.892,0.594,,0.5267,
71au85QKTQzR2Rc4SH5R63,Twe Czarne Oczy,Akcent,disco,31,140.262,0.589,0.86,0.783,,0.0,
1LMThPKp9e3ite3pv5Gq6u,Żyłem Jak Chciałem,Jacek Stachursky,disco,32,159.997,0.506,0.338,0.455,,0.0,
0XKN8MWK5LE4u7syOMQtv4,Only When You Leave,Spandau Ballet,disco,34,137.271,0.831,0.701,0.585,,0.0,
2KQySo7KY4nQ52XwaR94Tc,Śnił mi się rodzinny dom,Janusz Laskowski,disco,32,79.982,0.73,0.867,0.71,,0.0,
7fu3Tv5rcoGD1PZV7s57WW,Rock the Boat,Hues Corporation,disco,65,107.182,0.58,0.884,0.596,,0.4173,https://www.youtube.com/watch?v=3HSJU5fDg0A
4hdUJ0v1blMd8s7RAa2efu,Wenn er wüsste,Tanja Lasch,disco,31,129.027,0.734,0.655,0.695,,0.0,
6l3FBRVgKBKlrScN6sjlay,Kleine Taschenlampe brenn,Thomas Anders;Giraffenaffen,disco,31,174.012,0.721,0.413,0.538,,-0.5994,
5i0h6XtjL1LNRuFUl0STkC,Dream Merchant,The New Birth,disco,31,152.119,0.605,0.47,0.425,,0.25,
3EiMkTZe2cDb1Mr0OdmYB4,Sternhagelvoll,Sabbotage,disco,0,147.859,0.968,0.701,0.576,,0.0,
2y6q8pzWE6fe5Jz4bUZpV2,Zaginaaay,Jacek Stachursky,disco,32,145.075,0.839,0.334,0.637,,0.0,
6SkirYAmlg8gNmA3EJ4rQI,Du und Ich (Lichtmomente),Bernhard Brink,disco,32,128.034,0.963,0.802,0.66,,-0.5994,
0pPiHT8XglVRTaxg4uQZBp,Glück auf (Wir müssen aufhören weniger zu trinken) - Après Ski Version,Sabbotage;Dj Biene,disco,0,142.003,0.962,0.715,0.566,,-0.5994,
75142bRyHgS66nIEU3lGli,10.000 bunte Luftballons,Fantasy,disco,32,123.026,0.797,0.752,0.654,,0.0,
2JhXeYnZ4RFUJowXeuC7g1,Pozwól Mi Się Pocałować,Baciary,disco,32,141.952,0.853,0.962,0.68,,0.0,
4QcDkuGQx9824a6X9BZF4e,Places,Martin Solveig;Ina Wroldsen,disco,62,121.995,0.854,0.62,0.728,,0.0,https://www.youtube.com/watch?v=NJlOmDWyoA8
0kLrrh7Z1gySNTunBH790J,Sometimes,Miami Horror,disco,59,124.992,0.86,0.43,0.58,,0.0,
2EGaDf0cPX789H3LNeB03D,Cruel Summer,Bananarama,disco,66,108.501,0.871,0.936,0.666,,0.0,https://www.youtube.com/watch?v=sUt0ut92vek
4XP2xY8tUYed1cceuh24Q8,Bedroom Eyes (feat. Studio Killers),The Knocks;Studio Killers,disco,58,109.019,0.786,0.414,0.651,,0.0,
5hXEcqQhEjfZdbIZLO8mf2,Everything She Wants,Wham!,disco,65,115.09,0.459,0.962,0.899,,0.0,https://www.youtube.com/watch?v=Yf_Lwe6p-Cg
2c4dLyo3OqHdaej5tafhfR,Lullaby,Le Youth;Anakim;Linney,disco,46,123.954,0.659,0.0583,0.547,,0.0,https://www.youtube.com/watch?v=ghSQz2BcDQU
5FH5U5zlicxKUXK6DruWKM,Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack,Diana Ross;Tame Impala,disco,59,110.017,0.676,0.774,0.776,,0.7506,https://www.youtube.com/watch?v=v323ol9siTU
3wpLkju0bJy89kjgdRys0j,September,"Earth, Wind & Fire",disco,62,125.901,0.831,0.98,0.694,,0.0,https://www.youtube.com/watch?v=Gs069dndIYk
7skyR8nK3vnDikYFBoUVw6,Self Control - Extended Version,Laura Branigan,disco,52,106.378,0.706,0.803,0.772,,0.0,
1PiASZMKp39IsWwiiIYgPO,Ani Kuni,Polo & Pan,disco,59,120.998,0.621,0.0477,0.662,,0.0,
3plZG4ZdlqxIIZUSfieVO7,Walk Like an Egyptian,The Bangles,disco,38,103.172,0.788,0.757,0.711,,0.0,
1BKusTxcnEBZHe8AAGBCAw,"I See a Boat on the River - 7"" Version",Boney M.,disco,20,122.61,0.544,0.919,0.787,,0.0,
5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,Sophie Ellis-Bextor,disco,62,117.306,0.844,0.823,0.734,,-0.6908,
7bvuyE21cfzzM3JzRNtyp7,Asamoah,Ikke Hüftgold;Lorenz Büffel,disco,31,134.0,0.944,0.682,0.659,,0.0,
7pGboneNRAZ5zwT7M3WayC,Destination Calabria - UK Radio Edit,Alex Gaudino;Crystal Waters,disco,60,128.078,0.933,0.291,0.626,,0.0,
0CnhOYwugNMgSQWvgB9YBB,Ale Ale Aleksandra,Markus Becker,disco,30,153.009,0.976,0.947,0.604,,0.0,
2H2dwUyMfcVmzie68Mgudm,Zaczniemy od buzi,Szpilki,disco,31,150.046,0.94,0.799,0.725,,0.0,
5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer;Eric 'ET' Thorngren,disco,68,111.617,0.578,0.975,0.702,,0.0,
4jVu0QPK9BVeNgAmfvkocn,For Whom The Bell Tolls,Bee Gees,disco,56,82.055,0.695,0.338,0.537,,0.0,
3fGNEVwPUykuWKsFFx2xAX,Rolling Down a Mountainside,The Main Ingredient,disco,32,122.92,0.869,0.623,0.614,,-0.0772,
4CEZZT4CwJMJiImFpJYIEF,Don't Ask My Neighbors,The Emotions,disco,31,140.492,0.354,0.668,0.564,,0.0,
7ewVxETIM55p3cm55NNpWX,E Io Penso A Te,Ivana Spagna,disco,32,161.682,0.459,0.316,0.479,,0.0,
6SIVSBnYbdVUcXJQJGDe0C,Rescue Me,Al B. Sure!,disco,33,100.951,0.439,0.595,0.762,,0.0,
4FZXgifX4nMt7RzMTQKoGM,Whatcha See Is Whatcha Get,The Dramatics,disco,33,152.956,0.741,0.91,0.638,,0.0,
2ZUUuCrmp0Ogs3b5M3BplD,A teraz tańcz - Radio Edit,Drossel,disco,31,147.024,0.79,0.962,0.68,,0.0,
7LfDAEzoliTnIeloALma99,Niepokonani,Sumptuastic,disco,31,120.024,0.632,0.802,0.632,,0.0,
5HAZ09WqAicgMrH68PsTuF,Ostatni Dzień Ostatnia Noc,Boys,disco,30,134.929,0.769,0.754,0.761,,0.0,
6cfNBFSKFB59wO8xIFZ0qI,Dom na wiślanym brzegu,Ivan komarenko,disco,31,106.978,0.758,0.849,0.64,,0.0,
1izYsPYojfTT5YGETBlyIw,Disco Band,Scotch,disco,30,112.779,0.71,0.928,0.816,,0.0,
6aUN5gXfkXKl4GBiVTLLZI,Der Eiermann,Klaus & Klaus,disco,31,103.157,0.836,0.762,0.722,,0.0,
5xRdX2v8q083HUblSSG6FS,Jola,Baciary,disco,31,164.962,0.876,0.657,0.56,,0.0,
1F1Rj1Rz95cDW4LpWK740R,"Hey, Wir Woll´n Die Eisbären Seh´n - Full Gainer Radio Mix",Sound Convoy,disco,31,138.037,0.844,0.0819,0.542,,-0.5994,
1PozLIF40fsrSMir6yUDTP,Wir sind alle über 40,Brunner & Brunner,disco,31,126.959,0.807,0.555,0.577,,0.0,
68yqiuPVxrT9OySWFDwDDd,Shine A Light - Flight Facilities Remix,The C90s;Flight Facilities,disco,51,104.996,0.672,0.818,0.686,,0.0,
3BulypenSZD2SszA4UqFFm,Stole My Heart,Akcent;Reea,disco,22,108.047,0.763,0.543,0.746,,0.4019,
3cfnGXJ9bmiWvFqEO6ff8B,After the Love Has Gone,"Earth, Wind & Fire",disco,67,131.675,0.443,0.391,0.424,,0.6369,https://www.youtube.com/watch?v=Gs069dndIYk
0ryUadrXsahO3mASlKUJlT,Blame It on the Boogie,The Jacksons,disco,57,113.419,0.759,0.87,0.754,,0.0,
1oFiPGBafH9Woo9AMwgBSl,I'm Every Woman,Chaka Khan,disco,66,114.045,0.886,0.727,0.603,,0.0,
5zAQ0EVwLhDESwDgoFtuLe,Words (Remix 2020),F.R. David,disco,55,123.814,0.829,0.769,0.712,,-0.3412,
3UZK9yD18Mtzb6MgYBmuLW,Make Luv - Live,Room 5;Oliver Cheatham,disco,59,124.832,0.881,0.675,0.884,,0.6369,
7LoGfKBAaOl0nxhodJ1240,Word Up,Cameo,disco,65,116.222,0.84,0.882,0.878,,0.4939,
5UU5FbITNm5OunvHQdsKME,"When the Going Gets Tough, The Tough Get Going",Billy Ocean,disco,63,122.045,0.763,0.932,0.755,,-0.128,
1jy0RbDHyBMTupSdc98XbG,How Can You Mend A Broken Heart,Bee Gees,disco,62,68.82,0.262,0.203,0.335,,0.0,https://www.youtube.com/watch?v=PTY6Kv0nPr8
10Nf7a1Is3XjSh8DFtrbSh,Idealna,Baflo,disco,29,138.037,0.863,0.75,0.758,,0.7783,
1TxAmAosw520cFTdpwAyuF,Warto Żyć,Classic,disco,30,119.627,0.788,0.922,0.798,,0.0,
7wGV3ZOCWelPNer7E36HLQ,Nie będę kochać,Szpilki,disco,30,134.997,0.917,0.557,0.727,,0.0,
2GOVk9VRBmLVEyHSdZYPEN,Mallorca Party Krieger - Video Edit,Willi Wedel,disco,30,128.003,0.936,0.507,0.634,,0.0,
1jssrCfb3ploTWL1grtaVD,Na zabawie - Radio Edit,Jorrgus & Crump,disco,31,135.028,0.766,0.89,0.842,,0.0,
53ew7VZ30MzJBzA5KInDoU,Zostań moją kotką - Zostań Moją Kotką,Kruszwil;Disco Marek,disco,30,140.0,0.891,0.924,0.831,,0.0,
1g9uKyOlpEAt2d0qiO0JMn,Humba Täterä - Stadion-Mix,Tim Toupet;DJ Padre,disco,30,127.974,0.986,0.384,0.764,,0.0,
5tqgvcRaFZYV2Wu8xWgG3R,There's No Me Without You,The Manhattans,disco,32,126.393,0.518,0.51,0.46,,0.0,
0aRjYFawltapeyNgIKTNZC,Das Geburtstagslied,Ikke Hüftgold,disco,30,139.973,0.911,0.565,0.639,,0.0,
2n2Dh09XwR2HZ2CSY1XMqc,No chętnie - Radio Edit,Dejw,disco,31,146.047,0.767,0.766,0.716,,-0.8883,
7vjCv6z7D5aatX4ZqruLaf,Bo to miłość,Fisher,disco,30,127.999,0.828,0.409,0.705,,0.0,
3TiCuJiisBOB9HzKAM6FDG,Oh Honey,Delegation,disco,62,94.161,0.42,0.462,0.734,,-0.3182,
60mGckXEG1EzR4VmjYLfEW,Guilty (feat. Barry Gibb),Barbra Streisand;Barry Gibb,disco,65,150.875,0.425,0.952,0.626,,-0.1531,https://www.youtube.com/watch?v=Phh9B1-4EYs
4YsRwnLY33wmIoBHtQ0GsC,King Of Disco,Akcent,disco,33,128.008,0.971,0.918,0.695,,0.0,
6gJdDnF2TzfA1WPMXuCa3x,Proud Mary,Tina Turner,disco,67,171.067,0.499,0.367,0.397,,0.3612,https://www.youtube.com/watch?v=MqoAwtgFziA
1VCo8IjwPT2xtZPWX4esyY,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,disco,55,109.882,0.549,0.552,0.712,,0.0,
0nT7ZeWXCX46OWvMYsycAX,Belfast,Boney M.,disco,44,130.946,0.819,0.727,0.716,,0.0,
7gUMShP1l20tC0xf17Zplk,Ride Like the Wind,Christopher Cross,disco,67,124.335,0.707,0.806,0.669,,-0.4404,https://www.youtube.com/watch?v=ur8ftRFb2Ac
6X1D6qbVmK48uoOD9nIvVV,Grease - From “Grease”,Frankie Valli,disco,62,109.638,0.365,0.85,0.821,,-0.2263,
4oRz8gRnLhB92Y9pY8tR19,Remember Me,Alex Gaudino;Bottai;Moncrieff;Blush,disco,31,110.008,0.877,0.181,0.73,,0.0,https://www.youtube.com/watch?v=rK4Xh3muko4
6cARFkZxx2JR3JlvDzeLZc,Love of the Common People,Paul Young,disco,60,90.723,0.609,0.893,0.744,,0.0,
1X5mJ6PBae2HaUirCgDGMf,Tylko Hit na Lato,LETNI;V- Unit,disco,30,125.056,0.888,0.903,0.79,,0.0,
42N6FUn9NpzfHbOSh1hQj3,Bis ans Ende der Zeit,André Stade,disco,30,123.956,0.84,0.349,0.6,,0.0,
0d9rN4NbUgOtuPyQa2286E,Close Your Eyes,Peaches & Herb,disco,31,81.489,0.208,0.48,0.489,,0.0,
0vdNhG2CoWoBM1UbsioEpV,Something About You,Level 42,disco,31,104.976,0.672,0.804,0.721,,0.6369,https://www.youtube.com/watch?v=T0ofTPJ4g24
